id,name,meaning,gender,origin,PeoplesCount,WhenPeoplesCount,Source
31468,baird,poet,Male,Gaelic,40000,04.07.2016 20:47:43,myData.biz
31469,bairrfhionn,Marksman,Male,Celtic,2,04.07.2016 20:47:52,myData.biz
31470,bairrfhoinn,Handsome,Male,Irish,0,04.07.2016 20:47:59,myData.biz
31471,bakari,noble oath,Male,Egyptian,4000,04.07.2016 20:48:09,myData.biz
31472,baker,Baker,Male,English,640000,04.07.2016 20:48:16,myData.biz
31473,bakkir,early,Male,Arabian,35,04.07.2016 20:48:25,myData.biz
31474,baladi,"native, urban",Male,Arabian,1000,04.07.2016 20:48:33,myData.biz
31475,baladie,"native, urban BARAKE",Female,Arabian,6,04.07.2016 20:48:41,myData.biz
31476,balasi,flat-footed,Male,Greek,4000,04.07.2016 20:48:50,myData.biz
31477,balbina,stammers,Female,Italian,2000,04.07.2016 20:48:58,myData.biz
31478,baldassare,Italian form of Balthasar (protected by God),Male,Italian,560,04.07.2016 20:49:04,myData.biz
31479,baldemar,Princely,Male,German,1000,04.07.2016 20:49:13,myData.biz
31480,balder,Bold army,Male,English,2000,04.07.2016 20:49:21,myData.biz
31481,baldhart,Bold or strong,Female,German,24,04.07.2016 20:49:36,myData.biz
31482,baldhere,Bold army,Male,English,0,04.07.2016 20:49:43,myData.biz
31483,baldlice,bold,Male,Anglo,0,04.07.2016 20:49:52,myData.biz
31484,baldlice,Bold,Male,Anglo-Saxon,0,04.07.2016 20:49:59,myData.biz
31485,baldric,Bold,Male,German,235,04.07.2016 20:50:11,myData.biz
31486,baldrik,Bold,Male,German,25,04.07.2016 20:50:20,myData.biz
31487,balduin,Bold friend,Male,German,317,04.07.2016 20:50:27,myData.biz
31488,balduin,Danish form of Bartholomew (farmer),Male,Danish,317,04.07.2016 20:50:31,myData.biz
31489,baldulf,A knight,Male,Arthurian Legend,1,04.07.2016 20:50:39,myData.biz
31490,baldulf,a knight (thirteenth century),Male,Arthurian,1,04.07.2016 20:50:47,myData.biz
31491,baldwin,Bold friend,Male,German,124000,04.07.2016 20:50:56,myData.biz
31492,baldwyn,Bold friend,Male,German,607,04.07.2016 20:51:08,myData.biz
31493,baleigh,"""Bailiff, Steward.""",Female,English,708,04.07.2016 20:51:15,myData.biz
31494,balen,Brother of Balaan,Male,Arthurian Legend,3000,04.07.2016 20:51:21,myData.biz
31495,balere,strong,Female,Basque,45,04.07.2016 20:51:30,myData.biz
31496,balfour,from the pasture land,Male,Gaelic,25000,04.07.2016 20:51:36,myData.biz
31497,balfour,From the pastureland,Male,Scottish,25000,04.07.2016 20:51:43,myData.biz
31498,balgair,Fox,Male,Scottish,4,04.07.2016 20:51:52,myData.biz
31499,balgaire,Fox,Male,Scottish,1,04.07.2016 20:51:59,myData.biz
31500,balie,"""Variant of Bailey, Bayley, Baily""",Female,Unknown,4000,04.07.2016 20:52:10,myData.biz
31501,balin,Brother of Balaan,Male,Arthurian Legend,7000,04.07.2016 20:52:16,myData.biz
31502,"balin, balen",brother of Balaan (fifteenth century),Male,Arthurian,0,04.07.2016 20:52:23,myData.biz
31503,balinda,"A Rutooro of Uganda name meaning &quot;patience, endurance, fortitude.&quot;(Balinda is also used as a male name in Uganda.)",Female,African,497,04.07.2016 20:52:34,myData.biz
31504,balisarda,myth name,Male,French,1,04.07.2016 20:52:39,myData.biz
31505,ballard,Bold or strong,Female,German,43000,04.07.2016 20:52:49,myData.biz
31506,ballard,"bold, strong",Female,German,43000,04.07.2016 20:52:55,myData.biz
31507,ballinamore,From the great river,Male,Irish,192,04.07.2016 20:53:07,myData.biz
31508,ballindeny,From the town of oak wood,Male,Irish,0,04.07.2016 20:53:11,myData.biz
31509,balmoral,From the majestic village,Male,Scottish,3000,04.07.2016 20:53:21,myData.biz
31510,balqis,name of the Queen of Sheba,Female,Arabic,9000,04.07.2016 20:53:29,myData.biz
31511,baltasar,Protected by God,Male,German,2000,04.07.2016 20:53:37,myData.biz
31512,balthazar,One of the three Wise Men. A bottle of wine that has the equivalant of 12 bottles total.,Male,Unknown,4000,04.07.2016 20:53:45,myData.biz
31513,baltsaros,Greek form of Balthazar,Male,Greek,2,04.07.2016 20:53:51,myData.biz
31514,bama,Son of prophecy,Male,Hebrew,14000,04.07.2016 20:54:01,myData.biz
31515,bamard,Brave as a bear,Male,German,24,04.07.2016 20:54:08,myData.biz
31516,bambi,child,Female,Italian,18000,04.07.2016 20:54:16,myData.biz
31517,bamey,Brave as a bear,Male,German,21,04.07.2016 20:54:28,myData.biz
31518,ban,Father of Lancelot,Male,Arthurian Legend,82000,04.07.2016 20:54:32,myData.biz
31519,ban,father of Lancelot (thirteenth century),Male,Arthurian,82000,04.07.2016 20:54:39,myData.biz
31520,bana,slayer,Male,Anglo,31000,04.07.2016 20:54:50,myData.biz
31521,bana,Slayer,Male,Anglo-Saxon,31000,04.07.2016 20:54:56,myData.biz
31522,banain,little blond one,Male,Gaelic,15,04.07.2016 20:55:07,myData.biz
31523,banaing,Son of the slayer,Male,English,2,04.07.2016 20:55:12,myData.biz
31524,banan,"delicate, finger tips",Female,Arabic,7000,04.07.2016 20:55:21,myData.biz
31525,banan,Slayer,Male,Anglo-Saxon,7000,04.07.2016 20:55:27,myData.biz
31526,banan,White,Male,Irish,7000,04.07.2016 20:55:35,myData.biz
31527,banbhan,Piglet,Male,Irish,89,04.07.2016 20:55:46,myData.biz
31528,banbrigge,Lives near the bridge over the white water,Male,English,13,04.07.2016 20:55:55,myData.biz
31529,bancroft,From the bean field,Male,English,11000,04.07.2016 20:56:00,myData.biz
31530,bane,long-awaited child,Male,Hawaiian,12000,04.07.2016 20:56:09,myData.biz
31531,bankole,meaning unknown,Male,Egyptian,4000,04.07.2016 20:56:17,myData.biz
31532,bannan,Commander,Male,German,1000,04.07.2016 20:56:25,myData.biz
31533,banner,Flag: ensign bearer.,Male,English,34000,04.07.2016 20:56:32,myData.biz
31534,banner,Flag: ensign bearer.,Male,Scottish,34000,04.07.2016 20:56:39,myData.biz
31535,banning,one who reads the banns,Male,Anglo,5000,04.07.2016 20:56:50,myData.biz
31536,banning,One who reads the banns,Male,Anglo-Saxon,5000,04.07.2016 20:56:55,myData.biz
31537,banning,Son of the slayer,Male,English,5000,04.07.2016 20:57:03,myData.biz
31538,bannruod,Famous commander,Male,German,8,04.07.2016 20:57:13,myData.biz
31539,bao,protection,Male,Vietnamese,56000,04.07.2016 20:57:20,myData.biz
31540,baptista,baptizer,Female,Greek,27000,04.07.2016 20:57:29,myData.biz
31541,baptiste,baptizer,Male,Greek,47000,04.07.2016 20:57:37,myData.biz
31542,bar,boar,Male,Anglo,882000,04.07.2016 20:57:44,myData.biz
31543,bar,Boar,Male,Anglo-Saxon,882000,04.07.2016 20:57:51,myData.biz
31544,barabell,stranger,Female,Gaelic,12,04.07.2016 20:58:01,myData.biz
31545,barak,Flash of lightning. In the bible the valiant fighting man Barak cooperated with the prophetess Deborah to win victory in battle against overwhelming odds.,Male,Hebrew,18000,04.07.2016 20:58:08,myData.biz
31546,baraka,White,Female,Arabic,11000,04.07.2016 20:58:16,myData.biz
31547,barakah,Blessed,Male,Arabic,932,04.07.2016 20:58:26,myData.biz
31548,baram,Son of the nation,Male,Hebrew,2000,04.07.2016 20:58:33,myData.biz
31549,baran,noble warrior,Male,Gaelic,334000,04.07.2016 20:58:40,myData.biz
31550,barbara,stranger,Female,Greek,1000000,04.07.2016 20:58:48,myData.biz
31551,barbara,Traveler from a foreign land. In Catholic custom St. Barbara is a protectress against fire and lightning.,Female,English,1000000,04.07.2016 20:58:55,myData.biz
31552,barbel,meaning unknown.,Female,Swiss,2000,04.07.2016 20:59:06,myData.biz
31553,barbi,Traveler from a foreign land. In Catholic custom St. Barbara is a protectress against fire and lightning.,Female,English,16000,04.07.2016 20:59:12,myData.biz
31554,barbie,Traveler from a foreign land. In Catholic custom St. Barbara is a protectress against fire and lightning.,Female,English,81000,04.07.2016 20:59:20,myData.biz
31555,barbra,Traveler from a foreign land. In Catholic custom St. Barbara is a protectress against fire and lightning.,Female,English,7000,04.07.2016 20:59:29,myData.biz
31556,barclay,From the birch meadow,Male,Anglo-Saxon,22000,04.07.2016 20:59:36,myData.biz
31557,barclay,lives at the birch-tree meadow,Male,English,22000,04.07.2016 20:59:43,myData.biz
31558,barclay,The birch tree meadow. See also Berkley.,Male,English,22000,04.07.2016 20:59:51,myData.biz
31559,barclay,The birch tree meadow. See also Berkley.,Male,Scottish,22000,04.07.2016 21:00:00,myData.biz
31560,bard,"cold, the cold",Male,Arabian,39000,04.07.2016 21:00:08,myData.biz
31561,bard,Minstrel: a singer-poet.,Male,Celtic,39000,04.07.2016 21:00:15,myData.biz
31562,bard,Minstrel: a singer-poet.,Male,English,39000,04.07.2016 21:00:23,myData.biz
31563,bardalph,Ax wolf,Male,English,5,04.07.2016 21:00:35,myData.biz
31564,bardan,Lives near the boar's den,Male,English,1000,04.07.2016 21:00:40,myData.biz
31565,bardaric,Ax ruler,Male,English,1,04.07.2016 21:00:47,myData.biz
31566,bardarik,Ax ruler,Male,English,8,04.07.2016 21:00:56,myData.biz
31567,bardawulf,Ax wolf,Male,English,2,04.07.2016 21:01:09,myData.biz
31568,barday,From Berkeley,Male,Scottish,231,04.07.2016 21:01:14,myData.biz
31569,barden,Lives near the boar's den,Male,English,6000,04.07.2016 21:01:21,myData.biz
31570,barden,Minstrel: a singer-poet.,Male,Celtic,6000,04.07.2016 21:01:27,myData.biz
31571,bardene,From the boar valley,Male,English,18,04.07.2016 21:01:38,myData.biz
31572,bardo,ploughman,Male,Aramaic,6000,04.07.2016 21:01:45,myData.biz
31573,bardo,Variant of Bartholomew often used as a surname.,Male,English,6000,04.07.2016 21:01:51,myData.biz
31574,bardolf,Ax wolf,Male,English,94,04.07.2016 21:02:02,myData.biz
31575,bardolf,ax-wolf,Male,English,94,04.07.2016 21:02:07,myData.biz
31576,bardolph,Ax wolf,Male,English,111,04.07.2016 21:02:18,myData.biz
31577,bardon,Minstrel: a singer-poet.,Male,Celtic,3000,04.07.2016 21:02:24,myData.biz
31578,bardon,Minstrel: a singer-poet.,Male,English,3000,04.07.2016 21:02:31,myData.biz
31579,bardrick,Ax ruler,Male,English,106,04.07.2016 21:02:42,myData.biz
31580,bardrick,ax-ruler,Male,English,106,04.07.2016 21:02:48,myData.biz
31581,bardulf,Ax wolf,Male,English,15,04.07.2016 21:02:59,myData.biz
31582,barend,bear,Male,Dutch,2000,04.07.2016 21:03:06,myData.biz
31583,barhloew,Lives on the bare hill,Male,English,19,04.07.2016 21:03:18,myData.biz
31584,bari,Of Allah,Male,Arabic,128000,04.07.2016 21:03:20,myData.biz
31585,bari'ah,excelling,Female,Arabic,18,04.07.2016 21:03:31,myData.biz
31586,barika,bloom; be successful,Female,Arabic,970,04.07.2016 21:03:37,myData.biz
31587,baris,peaceful,Male,Turkish,160000,04.07.2016 21:03:45,myData.biz
31588,barkarne,lonely,Female,Basque,0,04.07.2016 21:03:51,myData.biz
31589,barlow,Lives on the bare hill,Male,English,33000,04.07.2016 21:04:00,myData.biz
31590,barnabas,Son of comfort. A biblical first-century missionary companion of Paul.,Male,Hebrew,15000,04.07.2016 21:04:11,myData.biz
31591,barnabas,son of prophecy,Male,Hebrew,15000,04.07.2016 21:04:15,myData.biz
31592,barnabe,Son of prophecy,Male,Hebrew,2000,04.07.2016 21:04:26,myData.biz
31593,barnaby,ploughman,Male,Aramaic,5000,04.07.2016 21:04:33,myData.biz
31594,barnaby,Son of comfort.,Male,English,5000,04.07.2016 21:04:40,myData.biz
31595,barnaby,Son of prophecy,Male,Hebrew,5000,04.07.2016 21:04:47,myData.biz
31596,barnard,Variant of Bernard - strong as a bear.,Male,English,39000,04.07.2016 21:04:57,myData.biz
31597,barnard,Variant of Bernard - strong as a bear.,Male,German,39000,04.07.2016 21:05:03,myData.biz
31598,barnet,Of honorable birth.,Male,English,14000,04.07.2016 21:05:13,myData.biz
31599,barnett,Leader,Male,English,63000,04.07.2016 21:05:21,myData.biz
31600,barney,Son of comfort.,Male,English,66000,04.07.2016 21:05:28,myData.biz
31601,barnum,From the nobleman's home,Male,English,6000,04.07.2016 21:05:36,myData.biz
31602,baron,A title of nobility used as a given name.,Male,French,81000,04.07.2016 21:05:44,myData.biz
31603,baron,Derived from phrase Bar Aaron meaning - son of Aaron.,Male,Hebrew,81000,04.07.2016 21:05:51,myData.biz
31604,baron,warrior,Male,English,81000,04.07.2016 21:05:59,myData.biz
31605,baron,Warrior: A title of nobility used as a given name.,Male,English,81000,04.07.2016 21:06:07,myData.biz
31606,barr,Gateway,Male,English,51000,04.07.2016 21:06:16,myData.biz
31607,barra,Marksman,Male,Celtic,56000,04.07.2016 21:06:25,myData.biz
31608,barrak,Flash of lightning. In the bible the valiant fighting man Barak cooperated with the prophetess Deborah to win victory in battle against overwhelming odds.,Male,Hebrew,2000,04.07.2016 21:06:33,myData.biz
31609,barram,Handsome,Male,Irish,188,04.07.2016 21:06:43,myData.biz
31610,barran,Little top,Female,Irish,978,04.07.2016 21:06:49,myData.biz
31611,barrani,external,Male,Arabian,147,04.07.2016 21:06:58,myData.biz
31612,barre,Gateway,Male,English,24000,04.07.2016 21:07:04,myData.biz
31613,barret,Mighty as a bear,Male,German,5000,04.07.2016 21:07:13,myData.biz
31614,barret,Variant of Barnett.,Male,English,5000,04.07.2016 21:07:19,myData.biz
31615,barrett,Brave as a bear,Male,German,104000,04.07.2016 21:07:28,myData.biz
31616,barrett,Variant of Barnett.,Male,English,104000,04.07.2016 21:07:35,myData.biz
31617,barric,Grain farm.,Male,English,38,04.07.2016 21:07:47,myData.biz
31618,barrick,Grain farm.,Male,English,17000,04.07.2016 21:07:53,myData.biz
31619,barrie,Fair-haired.,Male,English,36000,04.07.2016 21:08:01,myData.biz
31620,barrie,Fair-haired.,Male,Irish,36000,04.07.2016 21:08:07,myData.biz
31621,barrie,Lives at the barrier,Male,French,36000,04.07.2016 21:08:16,myData.biz
31622,barrington,Fair-haired.,Male,English,24000,04.07.2016 21:08:25,myData.biz
31623,barrington,Fair-haired.,Male,Irish,24000,04.07.2016 21:08:31,myData.biz
31624,barron,Warrior: Variant of the title Baron.,Male,English,43000,04.07.2016 21:08:41,myData.biz
31625,barry,"A Guinean surname meaning the family comes from the Peul, Fulani, or Foulbe ethnic groups of West Africa.",Male,African,289000,04.07.2016 21:08:48,myData.biz
31626,barry,Fair-haired.,Male,English,289000,04.07.2016 21:08:55,myData.biz
31627,barry,Fair-haired.,Male,Irish,289000,04.07.2016 21:09:03,myData.biz
31628,barry,good marksman,Male,Celtic,289000,04.07.2016 21:09:11,myData.biz
31629,barry,lives at the barrier,Male,French,289000,04.07.2016 21:09:19,myData.biz
31630,barry,Marksman,Male,Celtic,289000,04.07.2016 21:09:27,myData.biz
31631,bart,From the barley farm,Male,English,95000,04.07.2016 21:09:36,myData.biz
31632,bart,Ploughman,Male,Hebrew,95000,04.07.2016 21:09:43,myData.biz
31633,barta,ploughman,Male,Aramaic,7000,04.07.2016 21:09:52,myData.biz
31634,bartalan,Hungarian form of Bartholomew (farmer),Male,Hungarian,35,04.07.2016 21:10:03,myData.biz
31635,bartel,Ploughman,Male,Hebrew,6000,04.07.2016 21:10:09,myData.biz
31636,bartel,Variant of Bartholomew often used as a surname.,Male,English,6000,04.07.2016 21:10:15,myData.biz
31637,barth,son of the earth,Male,English,20000,04.07.2016 21:10:24,myData.biz
31638,barth,Son of the earth: Variant of Bartholomew often used as a surname.,Male,English,20000,04.07.2016 21:10:31,myData.biz
31639,barthelemy,ploughman,Male,Aramaic,5000,04.07.2016 21:10:42,myData.biz
31640,bartholomew,Ploughman,Male,Hebrew,16000,04.07.2016 21:10:49,myData.biz
31641,barthram,Glorious raven,Male,English,146,04.07.2016 21:10:58,myData.biz
31642,bartleah,From Bart's meadow,Male,English,3,04.07.2016 21:11:03,myData.biz
31643,bartleigh,From Bart's meadow,Male,English,1,04.07.2016 21:11:11,myData.biz
31644,bartlett,Ploughman,Male,French,59000,04.07.2016 21:11:20,myData.biz
31645,bartley,from Bart's meadow,Male,English,13000,04.07.2016 21:11:29,myData.biz
31646,bartley,ploughman,Male,Aramaic,13000,04.07.2016 21:11:35,myData.biz
31647,bartley,Ploughman,Male,Hebrew,13000,04.07.2016 21:11:43,myData.biz
31648,bartley,The birch tree meadow. See also Berkley.,Male,English,13000,04.07.2016 21:11:51,myData.biz
31649,bartley,The birch tree meadow. See also Berkley.,Male,Scottish,13000,04.07.2016 21:11:59,myData.biz
31650,bartoli,Ploughman,Male,Spanish,6000,04.07.2016 21:12:10,myData.biz
31651,bartolo,Ploughman,Male,Spanish,10000,04.07.2016 21:12:16,myData.biz
31652,bartolome,Ploughman,Male,Spanish,17000,04.07.2016 21:12:24,myData.biz
31653,barton,From the barley farm,Male,English,109000,04.07.2016 21:12:33,myData.biz
31654,bartram,glorious raven,Male,English,4000,04.07.2016 21:12:41,myData.biz
31655,bartram,Glorious raven.,Male,English,4000,04.07.2016 21:12:47,myData.biz
31656,bartram,Glorious raven.,Male,German,4000,04.07.2016 21:12:55,myData.biz
31657,baruch,Blessed,Male,Hebrew,80000,04.07.2016 21:13:04,myData.biz
31658,baruch,goodly,Male,Greek,80000,04.07.2016 21:13:11,myData.biz
31659,baruti,teacher,Male,Egyptian,588,04.07.2016 21:13:21,myData.biz
31660,barwolf,Ax wolf,Male,English,16,04.07.2016 21:13:29,myData.biz
31661,baseema,smiling,Female,Arabic,47,04.07.2016 21:13:38,myData.biz
31662,basel,"Muslim name popular in Sudan, meaning &quot;brave.&quot;",Male,African,123000,04.07.2016 21:13:44,myData.biz
31663,basheera,bringer of good tidings,Female,Arabic,177,04.07.2016 21:13:53,myData.biz
31664,bashiga,Joyful,Female,Arabic,6,04.07.2016 21:13:59,myData.biz
31665,bashir,bearer of good news,Male,Arabian,39000,04.07.2016 21:14:08,myData.biz
31666,bashira,Joyful,Female,Arabic,296,04.07.2016 21:14:18,myData.biz
31667,bashirah,bringer of good tidings,Female,Arabic,177,04.07.2016 21:14:27,myData.biz
31668,bashiri,Prophet or foreteller.,Male,Swahilli,1000,04.07.2016 21:14:33,myData.biz
31669,bashshar,Brings good news,Male,Arabic,0,04.07.2016 21:14:39,myData.biz
31670,basil,brave,Male,Arabic,32000,04.07.2016 21:14:48,myData.biz
31671,basil,royal,Male,Greek,32000,04.07.2016 21:14:55,myData.biz
31672,basil,Royal: kingly.,Male,English,32000,04.07.2016 21:15:03,myData.biz
31673,basilia,regal,Female,Greek,2000,04.07.2016 21:15:13,myData.biz
31674,basilio,Noble,Male,Spanish,17000,04.07.2016 21:15:21,myData.biz
31675,basilius,kingly,Male,Dutch,432,04.07.2016 21:15:28,myData.biz
31676,basimah,smiling,Female,Arabic,167,04.07.2016 21:15:38,myData.biz
31677,basmah,a smile,Female,Arabic,2000,04.07.2016 21:15:45,myData.biz
31678,bassam,Smile baby,Male,Bassam,21000,04.07.2016 21:15:52,myData.biz
31679,bassam,smiling,Male,Arabic,21000,04.07.2016 21:15:59,myData.biz
31680,bassey,Efik of Nigeria unisexual name. Meaning unknown.,Male,African,6000,04.07.2016 21:16:09,myData.biz
31681,bast,myth name (personification of the heat of the sun),Female,Egyptian,7000,04.07.2016 21:16:16,myData.biz
31682,bastet,myth name (cat),Female,Egyptian,3000,04.07.2016 21:16:25,myData.biz
31683,bastien,revered,Male,Greek,19000,04.07.2016 21:16:33,myData.biz
31684,batair,strong warrior,Male,Gaelic,4,04.07.2016 21:16:40,myData.biz
31685,batal,hero,Male,Arabian,4000,04.07.2016 21:16:50,myData.biz
31686,bates,Variant of Bartholomew often used as a surname.,Male,English,123000,04.07.2016 21:16:56,myData.biz
31687,bathild,Heroine,Female,German,13,04.07.2016 21:17:07,myData.biz
31688,bathilda,heroine,Female,German,91,04.07.2016 21:17:15,myData.biz
31689,bathilde,Heroine,Female,German,0,04.07.2016 21:17:19,myData.biz
31690,batholomeus,farmer,Male,Dutch,6,04.07.2016 21:17:28,myData.biz
